datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,wday,secteur1,secteur2,secteur3,secteur4,secteur5
2011-05-08 10:00:00,spring,0,0,1,23.78,27.275,49,8.9981,91,153,244,2011,May,Sun,0.0901639344262295,0.733606557377049,0.139344262295082,0.0163934426229508,0.0204918032786885
2011-05-08 11:00:00,spring,0,0,1,23.78,27.275,49,6.0032,142,198,340,2011,May,Sun,0.0764705882352941,0.673529411764706,0.170588235294118,0.0588235294117647,0.0205882352941176
2011-05-08 12:00:00,spring,0,0,1,24.6,31.06,46,6.0032,139,243,382,2011,May,Sun,0.0968586387434555,0.633507853403141,0.222513089005236,0.0235602094240838,0.0235602094240838
2011-05-08 13:00:00,spring,0,0,1,24.6,31.06,49,8.9981,166,224,390,2011,May,Sun,0.0794871794871795,0.692307692307692,0.164102564102564,0.0256410256410256,0.0384615384615385
2011-05-08 14:00:00,spring,0,0,1,24.6,31.06,49,0,126,240,366,2011,May,Sun,0.0710382513661202,0.674863387978142,0.213114754098361,0.0300546448087432,0.0109289617486339
2011-05-08 15:00:00,spring,0,0,1,24.6,31.06,49,0,128,230,358,2011,May,Sun,0.0698324022346369,0.673184357541899,0.231843575418994,0.0111731843575419,0.0139664804469274
2011-05-08 16:00:00,spring,0,0,1,24.6,31.06,46,7.0015,122,263,385,2011,May,Sun,0.0675324675324675,0.662337662337662,0.205194805194805,0.0441558441558442,0.0207792207792208
2011-05-08 17:00:00,spring,0,0,3,23.78,27.275,49,19.0012,106,245,351,2011,May,Sun,0.105413105413105,0.717948717948718,0.150997150997151,0.0199430199430199,0.0056980056980057
2011-05-08 18:00:00,spring,0,0,1,23.78,27.275,49,0,63,205,268,2011,May,Sun,0.0522388059701493,0.720149253731343,0.167910447761194,0.0559701492537313,0.00373134328358209
2011-05-08 19:00:00,spring,0,0,1,22.96,26.515,64,0,61,178,239,2011,May,Sun,0.0502092050209205,0.723849372384937,0.188284518828452,0.0376569037656904,0
2011-05-08 20:00:00,spring,0,0,1,21.32,25,77,8.9981,42,132,174,2011,May,Sun,0.0402298850574713,0.775862068965517,0.137931034482759,0.0344827586206897,0.0114942528735632
2011-05-08 21:00:00,spring,0,0,1,21.32,25,77,6.0032,32,95,127,2011,May,Sun,0.0476190476190476,0.73015873015873,0.158730158730159,0.0555555555555556,0.00793650793650794
2011-05-08 22:00:00,spring,0,0,1,20.5,24.24,88,6.0032,29,86,115,2011,May,Sun,0.0347826086956522,0.756521739130435,0.191304347826087,0.0173913043478261,0
2011-05-08 23:00:00,spring,0,0,1,18.86,22.725,88,6.0032,9,41,50,2011,May,Sun,0.08,0.72,0.18,0.02,0
2011-05-09 00:00:00,spring,0,1,1,18.86,22.725,82,6.0032,31,22,53,2011,May,Mon,0.0754716981132075,0.886792452830189,0.0377358490566038,0,0
2011-05-09 01:00:00,spring,0,1,1,18.04,21.97,88,0,25,8,33,2011,May,Mon,0.0606060606060606,0.848484848484849,0.0909090909090909,0,0
2011-05-09 02:00:00,spring,0,1,1,18.04,21.97,94,0,6,2,8,2011,May,Mon,0,1,0,0,0
2011-05-09 03:00:00,spring,0,1,1,18.86,22.725,82,6.0032,0,7,7,2011,May,Mon,0.142857142857143,0.571428571428571,0.285714285714286,0,0
2011-05-09 04:00:00,spring,0,1,1,17.22,21.21,82,11.0014,0,4,4,2011,May,Mon,0,0.75,0.25,0,0
2011-05-09 05:00:00,spring,0,1,1,17.22,21.21,77,11.0014,0,23,23,2011,May,Mon,0.0454545454545455,0.5,0.454545454545455,0,0
2011-05-09 06:00:00,spring,0,1,1,18.04,21.97,72,16.9979,2,87,89,2011,May,Mon,0.146067415730337,0.606741573033708,0.179775280898876,0.0561797752808989,0.0112359550561798
2011-05-09 07:00:00,spring,0,1,1,19.68,23.485,63,16.9979,16,221,237,2011,May,Mon,0.0851063829787234,0.608510638297872,0.263829787234043,0.0340425531914894,0.00851063829787234
2011-05-09 08:00:00,spring,0,1,1,21.32,25,55,15.0013,23,351,374,2011,May,Mon,0.0918918918918919,0.640540540540541,0.2,0.0486486486486487,0.0189189189189189
2011-05-09 09:00:00,spring,0,1,1,22.14,25.76,56,11.0014,36,142,178,2011,May,Mon,0.0674157303370786,0.629213483146067,0.196629213483146,0.0955056179775281,0.0112359550561798
2011-05-09 10:00:00,spring,0,1,1,22.96,26.515,52,12.998,24,95,119,2011,May,Mon,0.0588235294117647,0.647058823529412,0.19327731092437,0.0672268907563025,0.0336134453781513
2011-05-09 11:00:00,spring,0,1,1,24.6,31.06,46,15.0013,26,99,125,2011,May,Mon,0.104,0.616,0.16,0.064,0.056
2011-05-09 12:00:00,spring,0,1,1,24.6,31.06,43,12.998,35,160,195,2011,May,Mon,0.0717948717948718,0.692307692307692,0.158974358974359,0.0615384615384615,0.0153846153846154
2011-05-09 13:00:00,spring,0,1,1,25.42,31.06,38,19.0012,36,138,174,2011,May,Mon,0.137931034482759,0.649425287356322,0.183908045977011,0.028735632183908,0
2011-05-09 14:00:00,spring,0,1,1,25.42,31.06,41,15.0013,44,118,162,2011,May,Mon,0.0802469135802469,0.722222222222222,0.135802469135802,0.037037037037037,0.0246913580246914
2011-05-09 15:00:00,spring,0,1,1,25.42,31.06,41,15.0013,51,148,199,2011,May,Mon,0.0575916230366492,0.701570680628272,0.198952879581152,0.0366492146596859,0.00523560209424084
2011-05-09 16:00:00,spring,0,1,1,26.24,31.06,38,15.0013,49,255,304,2011,May,Mon,0.0805369127516778,0.630872483221476,0.197986577181208,0.0671140939597315,0.023489932885906
2011-05-09 17:00:00,spring,0,1,1,25.42,31.06,38,16.9979,59,539,598,2011,May,Mon,0.0602006688963211,0.760869565217391,0.115384615384615,0.0434782608695652,0.020066889632107
2011-05-09 18:00:00,spring,0,1,1,25.42,31.06,38,19.9995,66,458,524,2011,May,Mon,0.0497131931166348,0.724665391969407,0.149139579349904,0.0554493307839388,0.0210325047801147
2011-05-09 19:00:00,spring,0,1,1,23.78,27.275,43,12.998,45,339,384,2011,May,Mon,0.0678851174934726,0.70757180156658,0.148825065274151,0.0469973890339426,0.0287206266318538
2011-05-09 20:00:00,spring,0,1,1,22.14,25.76,49,12.998,25,214,239,2011,May,Mon,0.0753138075313808,0.736401673640167,0.138075313807531,0.0334728033472803,0.0167364016736402
2011-05-09 21:00:00,spring,0,1,1,21.32,25,59,8.9981,28,128,156,2011,May,Mon,0.0974025974025974,0.714285714285714,0.162337662337662,0.00649350649350649,0.0194805194805195
2011-05-09 22:00:00,spring,0,1,1,21.32,25,68,6.0032,21,95,116,2011,May,Mon,0.0526315789473684,0.754385964912281,0.114035087719298,0.0526315789473684,0.0263157894736842
2011-05-09 23:00:00,spring,0,1,1,20.5,24.24,68,6.0032,16,45,61,2011,May,Mon,0.0327868852459016,0.868852459016393,0.0491803278688525,0.0327868852459016,0.0163934426229508
2011-05-10 00:00:00,spring,0,1,1,19.68,23.485,63,0,6,12,18,2011,May,Tues,0.0555555555555556,0.833333333333333,0.0555555555555556,0.0555555555555556,0
2011-05-10 01:00:00,spring,0,1,1,18.86,22.725,59,6.0032,3,12,15,2011,May,Tues,0.0666666666666667,0.733333333333333,0.2,0,0
2011-05-10 02:00:00,spring,0,1,1,18.04,21.97,58,8.9981,1,4,5,2011,May,Tues,0,1,0,0,0
2011-05-10 03:00:00,spring,0,1,1,18.04,21.97,54,12.998,1,3,4,2011,May,Tues,0,0.5,0.5,0,0
2011-05-10 04:00:00,spring,0,1,1,17.22,21.21,62,16.9979,0,2,2,2011,May,Tues,0,0.5,0.5,0,0
2011-05-10 05:00:00,spring,0,1,1,16.4,20.455,66,15.0013,1,28,29,2011,May,Tues,0.103448275862069,0.413793103448276,0.448275862068966,0,0.0344827586206897
2011-05-10 06:00:00,spring,0,1,1,17.22,21.21,67,8.9981,9,103,112,2011,May,Tues,0.133928571428571,0.589285714285714,0.169642857142857,0.0803571428571429,0.0267857142857143
2011-05-10 07:00:00,spring,0,1,2,18.04,21.97,62,8.9981,13,301,314,2011,May,Tues,0.0739549839228296,0.684887459807074,0.19935691318328,0.0353697749196141,0.00643086816720257
2011-05-10 08:00:00,spring,0,1,2,20.5,24.24,51,7.0015,28,397,425,2011,May,Tues,0.0849056603773585,0.655660377358491,0.183962264150943,0.0518867924528302,0.0235849056603774
2011-05-10 09:00:00,spring,0,1,2,21.32,25,48,7.0015,29,176,205,2011,May,Tues,0.085,0.655,0.195,0.05,0.015
2011-05-10 10:00:00,spring,0,1,2,22.96,26.515,37,6.0032,27,100,127,2011,May,Tues,0.031496062992126,0.755905511811024,0.173228346456693,0.0236220472440945,0.015748031496063
2011-05-10 11:00:00,spring,0,1,2,22.96,26.515,43,8.9981,17,108,125,2011,May,Tues,0.0569105691056911,0.788617886178862,0.0975609756097561,0.0569105691056911,0
2011-05-10 12:00:00,spring,0,1,2,24.6,31.06,38,0,47,170,217,2011,May,Tues,0.0648148148148148,0.680555555555556,0.208333333333333,0.0277777777777778,0.0185185185185185
2011-05-10 13:00:00,spring,0,1,2,25.42,31.06,38,16.9979,50,152,202,2011,May,Tues,0.055,0.74,0.14,0.05,0.015
2011-05-10 14:00:00,spring,0,1,2,25.42,31.06,33,0,42,134,176,2011,May,Tues,0.0909090909090909,0.710227272727273,0.130681818181818,0.0568181818181818,0.0113636363636364
2011-05-10 15:00:00,spring,0,1,2,26.24,31.06,33,6.0032,28,152,180,2011,May,Tues,0.0670391061452514,0.70391061452514,0.162011173184358,0.0558659217877095,0.0111731843575419
2011-05-10 16:00:00,spring,0,1,1,27.06,31.06,31,7.0015,56,271,327,2011,May,Tues,0.0825688073394495,0.666666666666667,0.168195718654434,0.0611620795107034,0.0214067278287462
2011-05-10 17:00:00,spring,0,1,1,26.24,31.06,33,0,79,532,611,2011,May,Tues,0.0671031096563011,0.746317512274959,0.121112929623568,0.0376432078559738,0.027823240589198
2011-05-10 18:00:00,spring,0,1,1,26.24,31.06,29,8.9981,70,480,550,2011,May,Tues,0.0711678832116788,0.720802919708029,0.145985401459854,0.041970802919708,0.0200729927007299
2011-05-10 19:00:00,spring,0,1,1,24.6,31.06,43,15.0013,69,365,434,2011,May,Tues,0.0555555555555556,0.717592592592593,0.18287037037037,0.0300925925925926,0.0138888888888889
2011-05-10 20:00:00,spring,0,1,1,22.14,25.76,60,8.9981,50,241,291,2011,May,Tues,0.0724137931034483,0.7,0.186206896551724,0.0310344827586207,0.0103448275862069
2011-05-10 21:00:00,spring,0,1,1,22.14,25.76,52,0,30,173,203,2011,May,Tues,0.0492610837438424,0.822660098522167,0.0985221674876847,0.0197044334975369,0.00985221674876847
2011-05-10 22:00:00,spring,0,1,1,21.32,25,55,7.0015,29,121,150,2011,May,Tues,0.0604026845637584,0.76510067114094,0.140939597315436,0.0268456375838926,0.00671140939597315
2011-05-10 23:00:00,spring,0,1,2,21.32,25,59,8.9981,9,72,81,2011,May,Tues,0.037037037037037,0.839506172839506,0.0740740740740741,0.0493827160493827,0
2011-05-11 00:00:00,spring,0,1,2,21.32,25,55,8.9981,8,30,38,2011,May,Wed,0.0526315789473684,0.763157894736842,0.184210526315789,0,0
2011-05-11 01:00:00,spring,0,1,2,20.5,24.24,59,7.0015,4,16,20,2011,May,Wed,0.1,0.8,0.1,0,0
2011-05-11 02:00:00,spring,0,1,1,21.32,25,59,0,6,4,10,2011,May,Wed,0,0.9,0.1,0,0
2011-05-11 03:00:00,spring,0,1,1,20.5,24.24,63,15.0013,0,3,3,2011,May,Wed,0,0,1,0,0
2011-05-11 04:00:00,spring,0,1,2,19.68,23.485,88,8.9981,0,2,2,2011,May,Wed,0,0.5,0.5,0,0
2011-05-11 05:00:00,spring,0,1,1,18.86,22.725,88,8.9981,0,20,20,2011,May,Wed,0.05,0.6,0.3,0.05,0
2011-05-11 06:00:00,spring,0,1,1,18.86,22.725,82,8.9981,6,93,99,2011,May,Wed,0.0808080808080808,0.616161616161616,0.181818181818182,0.121212121212121,0
2011-05-11 07:00:00,spring,0,1,1,19.68,23.485,72,12.998,25,293,318,2011,May,Wed,0.113924050632911,0.620253164556962,0.212025316455696,0.0537974683544304,0
2011-05-11 08:00:00,spring,0,1,1,19.68,23.485,77,16.9979,21,421,442,2011,May,Wed,0.117647058823529,0.604072398190045,0.217194570135747,0.0475113122171946,0.0135746606334842
2011-05-11 09:00:00,spring,0,1,1,21.32,25,72,8.9981,21,182,203,2011,May,Wed,0.0742574257425743,0.638613861386139,0.212871287128713,0.0396039603960396,0.0346534653465347
2011-05-11 10:00:00,spring,0,1,1,22.14,25.76,68,6.0032,30,124,154,2011,May,Wed,0.0849673202614379,0.679738562091503,0.196078431372549,0.0196078431372549,0.0196078431372549
2011-05-11 11:00:00,spring,0,1,1,22.96,26.515,64,6.0032,18,123,141,2011,May,Wed,0.0851063829787234,0.737588652482269,0.134751773049645,0.0354609929078014,0.00709219858156028
2011-05-11 12:00:00,spring,0,1,1,24.6,31.06,56,0,41,185,226,2011,May,Wed,0.0442477876106195,0.725663716814159,0.163716814159292,0.0530973451327434,0.0132743362831858
2011-05-11 13:00:00,spring,0,1,1,25.42,31.06,50,0,36,157,193,2011,May,Wed,0.113989637305699,0.663212435233161,0.119170984455959,0.0984455958549223,0.00518134715025907
2011-05-11 14:00:00,spring,0,1,1,25.42,31.06,53,6.0032,36,141,177,2011,May,Wed,0.0852272727272727,0.727272727272727,0.153409090909091,0.0170454545454545,0.0170454545454545
2011-05-11 15:00:00,spring,0,1,1,26.24,31.06,41,0,48,131,179,2011,May,Wed,0.0670391061452514,0.754189944134078,0.139664804469274,0.0223463687150838,0.0167597765363128
2011-05-11 16:00:00,spring,0,1,1,27.06,31.06,39,0,49,240,289,2011,May,Wed,0.0795847750865052,0.664359861591695,0.183391003460208,0.0519031141868512,0.0207612456747405
2011-05-11 17:00:00,spring,0,1,1,26.24,31.06,47,7.0015,17,242,259,2011,May,Wed,0.0733590733590734,0.752895752895753,0.142857142857143,0.0154440154440154,0.0154440154440154
2011-05-11 18:00:00,spring,0,1,1,25.42,31.06,50,19.9995,40,234,274,2011,May,Wed,0.0766423357664234,0.660583941605839,0.178832116788321,0.0693430656934307,0.0145985401459854
2011-05-11 19:00:00,spring,0,1,1,22.96,26.515,52,8.9981,60,341,401,2011,May,Wed,0.055,0.71,0.18,0.0475,0.0075
2011-05-11 20:00:00,spring,0,1,1,22.14,25.76,64,8.9981,28,245,273,2011,May,Wed,0.0659340659340659,0.758241758241758,0.15018315018315,0.0256410256410256,0
2011-05-11 21:00:00,spring,0,1,1,22.14,25.76,60,0,32,202,234,2011,May,Wed,0.0603448275862069,0.762931034482759,0.129310344827586,0.0344827586206897,0.0129310344827586
2011-05-11 22:00:00,spring,0,1,1,20.5,24.24,72,16.9979,12,134,146,2011,May,Wed,0.0833333333333333,0.75,0.138888888888889,0.0277777777777778,0
2011-05-11 23:00:00,spring,0,1,1,18.86,22.725,88,16.9979,12,69,81,2011,May,Wed,0.0617283950617284,0.876543209876543,0.0493827160493827,0.0123456790123457,0
2011-05-12 00:00:00,spring,0,1,2,18.86,22.725,88,15.0013,5,39,44,2011,May,Thurs,0.0681818181818182,0.818181818181818,0.0681818181818182,0.0454545454545455,0
2011-05-12 01:00:00,spring,0,1,1,18.86,22.725,88,15.0013,1,16,17,2011,May,Thurs,0.117647058823529,0.588235294117647,0.235294117647059,0.0588235294117647,0
2011-05-12 02:00:00,spring,0,1,1,18.04,21.97,94,12.998,1,14,15,2011,May,Thurs,0,0.866666666666667,0.133333333333333,0,0
2011-05-12 03:00:00,spring,0,1,1,18.04,21.97,88,8.9981,0,5,5,2011,May,Thurs,0,0.6,0.4,0,0
2011-05-12 04:00:00,spring,0,1,1,17.22,21.21,94,0,1,5,6,2011,May,Thurs,0,0.833333333333333,0.166666666666667,0,0
2011-05-12 05:00:00,spring,0,1,1,17.22,21.21,94,8.9981,2,27,29,2011,May,Thurs,0.137931034482759,0.551724137931034,0.241379310344828,0.0689655172413793,0
2011-05-12 06:00:00,spring,0,1,1,18.04,21.97,88,0,9,103,112,2011,May,Thurs,0.045045045045045,0.657657657657658,0.18018018018018,0.0990990990990991,0.018018018018018
2011-05-12 07:00:00,spring,0,1,1,18.86,22.725,88,8.9981,14,283,297,2011,May,Thurs,0.105084745762712,0.616949152542373,0.223728813559322,0.0508474576271186,0.00338983050847458
2011-05-12 08:00:00,spring,0,1,1,19.68,23.485,82,12.998,27,394,421,2011,May,Thurs,0.116945107398568,0.582338902147971,0.224343675417661,0.0572792362768496,0.0190930787589499
2011-05-12 09:00:00,spring,0,1,2,20.5,24.24,77,19.0012,21,191,212,2011,May,Thurs,0.109004739336493,0.687203791469194,0.127962085308057,0.033175355450237,0.042654028436019
2011-05-12 10:00:00,spring,0,1,2,22.14,25.76,68,15.0013,28,119,147,2011,May,Thurs,0.0952380952380952,0.605442176870748,0.251700680272109,0.0340136054421769,0.0136054421768707
2011-05-12 11:00:00,spring,0,1,1,23.78,27.275,60,15.0013,43,136,179,2011,May,Thurs,0.0726256983240224,0.759776536312849,0.100558659217877,0.0502793296089385,0.0167597765363128
2011-05-12 12:00:00,spring,0,1,1,23.78,27.275,60,15.0013,43,164,207,2011,May,Thurs,0.0289855072463768,0.714975845410628,0.144927536231884,0.0917874396135266,0.0193236714975845
2011-05-12 13:00:00,spring,0,1,2,25.42,31.06,57,19.9995,48,170,218,2011,May,Thurs,0.0504587155963303,0.720183486238532,0.169724770642202,0.0504587155963303,0.00917431192660551
2011-05-12 14:00:00,spring,0,1,2,25.42,30.305,61,15.0013,43,148,191,2011,May,Thurs,0.0894736842105263,0.731578947368421,0.136842105263158,0.0105263157894737,0.0315789473684211
2011-05-12 15:00:00,spring,0,1,2,26.24,31.06,53,16.9979,54,163,217,2011,May,Thurs,0.105990783410138,0.71889400921659,0.124423963133641,0.0506912442396313,0
2011-05-12 16:00:00,spring,0,1,2,26.24,31.06,57,16.9979,50,238,288,2011,May,Thurs,0.0452961672473868,0.766550522648084,0.13588850174216,0.0383275261324042,0.0139372822299652
2011-05-12 17:00:00,spring,0,1,2,26.24,31.06,57,12.998,54,540,594,2011,May,Thurs,0.0606060606060606,0.744107744107744,0.134680134680135,0.037037037037037,0.0235690235690236
2011-05-12 18:00:00,spring,0,1,1,25.42,30.305,69,15.0013,64,463,527,2011,May,Thurs,0.0664136622390892,0.722960151802656,0.165085388994307,0.0284629981024668,0.0170777988614801
2011-05-12 19:00:00,spring,0,1,2,24.6,30.305,64,12.998,59,305,364,2011,May,Thurs,0.0578512396694215,0.71900826446281,0.143250688705234,0.0716253443526171,0.00826446280991736
2011-05-12 20:00:00,spring,0,1,1,24.6,30.305,64,12.998,56,220,276,2011,May,Thurs,0.0615942028985507,0.717391304347826,0.177536231884058,0.036231884057971,0.0072463768115942
2011-05-12 21:00:00,spring,0,1,1,22.96,26.515,83,8.9981,31,192,223,2011,May,Thurs,0.0448430493273543,0.739910313901345,0.161434977578475,0.0493273542600897,0.00448430493273543
2011-05-12 22:00:00,spring,0,1,1,22.14,25.76,83,12.998,25,147,172,2011,May,Thurs,0.0697674418604651,0.709302325581395,0.186046511627907,0.0348837209302326,0
2011-05-12 23:00:00,spring,0,1,2,22.14,25.76,77,12.998,16,87,103,2011,May,Thurs,0.058252427184466,0.805825242718447,0.135922330097087,0,0
2011-05-13 00:00:00,spring,0,1,2,21.32,25,83,11.0014,6,46,52,2011,May,Fri,0.0576923076923077,0.865384615384615,0.0576923076923077,0.0192307692307692,0
2011-05-13 01:00:00,spring,0,1,1,21.32,25,83,11.0014,5,15,20,2011,May,Fri,0.25,0.6,0.1,0,0.05
2011-05-13 02:00:00,spring,0,1,2,20.5,24.24,88,8.9981,3,8,11,2011,May,Fri,0,0.727272727272727,0.181818181818182,0.0909090909090909,0
2011-05-13 03:00:00,spring,0,1,2,20.5,24.24,88,8.9981,2,2,4,2011,May,Fri,0,0.75,0.25,0,0
2011-05-13 04:00:00,spring,0,1,3,20.5,24.24,88,11.0014,2,3,5,2011,May,Fri,0,0.8,0.2,0,0
2011-05-13 05:00:00,spring,0,1,2,20.5,24.24,88,12.998,1,24,25,2011,May,Fri,0.12,0.6,0.12,0.16,0
2011-05-13 06:00:00,spring,0,1,3,20.5,24.24,88,8.9981,6,76,82,2011,May,Fri,0.0853658536585366,0.646341463414634,0.195121951219512,0.0609756097560976,0.0121951219512195
2011-05-13 07:00:00,spring,0,1,3,20.5,24.24,88,11.0014,16,141,157,2011,May,Fri,0.10828025477707,0.630573248407643,0.210191082802548,0.0445859872611465,0.00636942675159236
2011-05-13 08:00:00,spring,0,1,2,20.5,24.24,88,12.998,26,361,387,2011,May,Fri,0.10880829015544,0.629533678756477,0.199481865284974,0.038860103626943,0.0233160621761658
2011-05-13 09:00:00,spring,0,1,2,20.5,24.24,88,12.998,18,215,233,2011,May,Fri,0.0995670995670996,0.753246753246753,0.0909090909090909,0.0432900432900433,0.012987012987013
2011-05-13 10:00:00,spring,0,1,2,21.32,25,83,8.9981,31,99,130,2011,May,Fri,0.123076923076923,0.676923076923077,0.138461538461538,0.0384615384615385,0.0230769230769231
2011-05-13 11:00:00,spring,0,1,2,21.32,25,83,11.0014,56,90,146,2011,May,Fri,0.0551724137931034,0.717241379310345,0.186206896551724,0.0413793103448276,0
2011-05-13 12:00:00,spring,0,1,2,21.32,25,88,12.998,53,170,223,2011,May,Fri,0.0762331838565022,0.744394618834081,0.116591928251121,0.0448430493273543,0.0179372197309417
2011-05-13 13:00:00,spring,0,1,2,21.32,25,88,26.0027,69,157,226,2011,May,Fri,0.141592920353982,0.654867256637168,0.15929203539823,0.0265486725663717,0.0176991150442478
2011-05-13 14:00:00,spring,0,1,2,21.32,25,87,19.0012,70,120,190,2011,May,Fri,0.131578947368421,0.684210526315789,0.142105263157895,0.0315789473684211,0.0105263157894737
2011-05-13 15:00:00,spring,0,1,2,21.32,25,88,11.0014,56,142,198,2011,May,Fri,0.0656565656565657,0.661616161616162,0.202020202020202,0.0555555555555556,0.0151515151515152
2011-05-13 16:00:00,spring,0,1,2,21.32,25,88,8.9981,44,256,300,2011,May,Fri,0.06,0.746666666666667,0.16,0.0266666666666667,0.00666666666666667
2011-05-13 17:00:00,spring,0,1,3,21.32,25,88,11.0014,62,429,491,2011,May,Fri,0.0552147239263804,0.74642126789366,0.134969325153374,0.0511247443762781,0.0122699386503067
2011-05-13 18:00:00,spring,0,1,3,21.32,25,88,11.0014,39,359,398,2011,May,Fri,0.0656565656565657,0.702020202020202,0.20959595959596,0.0176767676767677,0.00505050505050505
2011-05-13 19:00:00,spring,0,1,2,21.32,25,83,12.998,25,245,270,2011,May,Fri,0.0817843866171004,0.639405204460966,0.24907063197026,0.0185873605947955,0.0111524163568773
2011-05-13 20:00:00,spring,0,1,2,21.32,25,83,8.9981,22,130,152,2011,May,Fri,0.0526315789473684,0.736842105263158,0.184210526315789,0.00657894736842105,0.0197368421052632
2011-05-13 21:00:00,spring,0,1,2,21.32,25,84,11.0014,24,130,154,2011,May,Fri,0.051948051948052,0.805194805194805,0.0844155844155844,0.038961038961039,0.0194805194805195
2011-05-13 22:00:00,spring,0,1,2,21.32,25,83,15.0013,25,107,132,2011,May,Fri,0.0984848484848485,0.666666666666667,0.227272727272727,0,0.00757575757575758
2011-05-13 23:00:00,spring,0,1,3,20.5,24.24,88,11.0014,31,88,119,2011,May,Fri,0.092436974789916,0.714285714285714,0.142857142857143,0.0168067226890756,0.0336134453781513
2011-05-14 00:00:00,spring,0,0,2,20.5,24.24,88,8.9981,24,78,102,2011,May,Sat,0.0686274509803922,0.696078431372549,0.176470588235294,0.0392156862745098,0.0196078431372549
2011-05-14 01:00:00,spring,0,0,2,20.5,24.24,88,8.9981,18,64,82,2011,May,Sat,0.0975609756097561,0.804878048780488,0.0853658536585366,0.0121951219512195,0
2011-05-14 02:00:00,spring,0,0,2,20.5,24.24,88,8.9981,15,37,52,2011,May,Sat,0.0384615384615385,0.846153846153846,0.0384615384615385,0.0384615384615385,0.0384615384615385
2011-05-14 03:00:00,spring,0,0,2,20.5,24.24,88,8.9981,5,30,35,2011,May,Sat,0.0857142857142857,0.742857142857143,0.171428571428571,0,0
2011-05-14 04:00:00,spring,0,0,2,20.5,24.24,82,11.0014,1,4,5,2011,May,Sat,0,1,0,0,0
2011-05-14 05:00:00,spring,0,0,2,20.5,24.24,82,7.0015,7,7,14,2011,May,Sat,0.285714285714286,0.571428571428571,0.0714285714285714,0.0714285714285714,0
2011-05-14 06:00:00,spring,0,0,2,20.5,24.24,88,7.0015,2,9,11,2011,May,Sat,0.181818181818182,0.545454545454545,0.181818181818182,0.0909090909090909,0
2011-05-14 07:00:00,spring,0,0,3,19.68,23.485,100,0,4,28,32,2011,May,Sat,0.28125,0.53125,0.15625,0.03125,0
2011-05-14 08:00:00,spring,0,0,3,20.5,24.24,94,0,16,72,88,2011,May,Sat,0.0454545454545455,0.647727272727273,0.25,0.0340909090909091,0.0227272727272727
2011-05-14 09:00:00,spring,0,0,2,21.32,25,94,6.0032,14,86,100,2011,May,Sat,0.0606060606060606,0.727272727272727,0.191919191919192,0,0.0202020202020202
2011-05-14 10:00:00,spring,0,0,2,21.32,25,94,11.0014,34,133,167,2011,May,Sat,0.131736526946108,0.688622754491018,0.149700598802395,0.029940119760479,0
2011-05-14 11:00:00,spring,0,0,2,21.32,25,94,8.9981,72,207,279,2011,May,Sat,0.0681003584229391,0.731182795698925,0.157706093189964,0.03584229390681,0.00716845878136201
2011-05-14 12:00:00,spring,0,0,3,21.32,25,100,6.0032,75,204,279,2011,May,Sat,0.0967741935483871,0.741935483870968,0.14336917562724,0.00716845878136201,0.010752688172043
2011-05-14 13:00:00,spring,0,0,3,21.32,25,100,6.0032,68,180,248,2011,May,Sat,0.105263157894737,0.663967611336032,0.206477732793522,0.0121457489878543,0.0121457489878543
2011-05-14 14:00:00,spring,0,0,2,22.14,25.76,94,8.9981,57,159,216,2011,May,Sat,0.111111111111111,0.694444444444444,0.175925925925926,0.0138888888888889,0.00462962962962963
2011-05-14 15:00:00,spring,0,0,2,22.14,25.76,94,11.0014,73,221,294,2011,May,Sat,0.0850340136054422,0.710884353741497,0.173469387755102,0.0204081632653061,0.0102040816326531
2011-05-14 16:00:00,spring,0,0,2,22.14,25.76,94,12.998,107,188,295,2011,May,Sat,0.0610169491525424,0.725423728813559,0.155932203389831,0.0542372881355932,0.00338983050847458
2011-05-14 17:00:00,spring,0,0,2,22.96,26.515,88,12.998,78,194,272,2011,May,Sat,0.0808823529411765,0.738970588235294,0.147058823529412,0.0257352941176471,0.00735294117647059
2011-05-14 18:00:00,spring,0,0,2,22.96,26.515,88,15.0013,88,216,304,2011,May,Sat,0.0728476821192053,0.711920529801324,0.178807947019868,0.0231788079470199,0.0132450331125828
2011-05-14 19:00:00,spring,0,0,3,22.14,25.76,94,8.9981,69,179,248,2011,May,Sat,0.048582995951417,0.724696356275304,0.186234817813765,0.0364372469635627,0.00404858299595142
2011-05-14 20:00:00,spring,0,0,3,22.14,25.76,94,8.9981,42,115,157,2011,May,Sat,0.0955414012738854,0.687898089171974,0.197452229299363,0.0127388535031847,0.00636942675159236
2011-05-14 21:00:00,spring,0,0,3,22.14,25.76,94,15.0013,15,44,59,2011,May,Sat,0.0847457627118644,0.542372881355932,0.305084745762712,0.0677966101694915,0
2011-05-14 22:00:00,spring,0,0,3,22.14,25.76,94,11.0014,7,19,26,2011,May,Sat,0.0416666666666667,0.666666666666667,0.291666666666667,0,0
2011-05-14 23:00:00,spring,0,0,3,21.32,25,100,12.998,11,33,44,2011,May,Sat,0.0454545454545455,0.727272727272727,0.136363636363636,0.0909090909090909,0
2011-05-15 00:00:00,spring,0,0,2,21.32,25,100,0,5,34,39,2011,May,Sun,0.0256410256410256,0.743589743589744,0.230769230769231,0,0
